,Age,Sex,Interest,Clicks,Purchased
6157,27.998056609603406,M,7.0,1,81.83767007267832
6158,45.50899491750796,F,5.0,1,0.0
6159,29.0572724276876,M,7.0,1,0.0
6160,12.227993131688242,Unclassified,7.0,3,301.1140636696094
6161,15.984559607817136,M,7.0,0,0.0
6162,28.760428522217115,M,6.0,0,0.0
6163,53.21421629543237,Unclassified,3.0,0,0.0
6164,53.928581450090846,F,5.0,0,0.0
6165,16.910125062134547,Unclassified,8.0,3,242.3088744475211
6166,31.72835483304223,F,6.0,6,0.0
6167,55.31644418020681,M,5.0,2,121.5167847589164
6168,23.540596828840524,F,2.0,0,0.0
6170,50.255281319038474,F,1.0,0,0.0
6171,67.93414836429885,Unclassified,9.0,3,0.0
6172,26.224577586705532,M,3.0,4,0.0
6174,27.688395559631356,F,3.0,1,56.688537227187226
6175,39.610869382123056,F,6.0,3,210.94255788168678
6176,60.35343476245553,F,3.0,2,373.73220742789107
6177,23.325586576714144,Unclassified,8.0,2,148.81765625462887
6180,54.15408408085217,F,9.0,0,0.0
6181,61.79887479631287,Unclassified,5.0,1,0.0
6183,41.17596892941446,M,7.0,1,0.0
6184,32.94798389536503,Unclassified,5.0,2,156.91034937155922
6186,45.740432458170616,M,8.0,6,0.0
6187,20.410145943934623,M,6.0,1,44.64378222379039
6188,30.70013136462536,M,7.0,2,36.11120008908386
6189,49.968663722659834,Unclassified,5.0,0,0.0
6190,34.24609253038663,F,5.0,3,241.54082822046155
6191,42.7784305665246,M,8.0,1,0.0
6192,42.18751152529266,F,6.0,0,0.0
6193,49.073167409320604,M,6.0,3,193.893064377976
6194,53.78005871593375,F,9.0,2,0.0
6196,30.443278258519758,Unclassified,8.0,0,0.0
6197,53.481325359512766,F,8.0,4,226.47235795467515
6198,40.789902570756496,M,8.0,6,566.2275548973646
6199,36.793483056367975,F,4.0,1,0.0
6203,60.264011020220615,F,5.0,1,161.10136458624572
6205,62.82341185104048,Unclassified,3.0,2,0.0
6206,50.547114946129994,F,8.0,2,83.66986224600439
6207,57.89139313807584,M,10.0,2,65.56030068282669
6208,35.20635229575392,F,7.0,3,641.4433350070924
6209,31.367842429246735,Unclassified,2.0,0,0.0
6210,48.818024477361995,F,1.0,0,0.0
6211,20.31790088367272,F,6.0,3,0.0
6212,31.86147970462254,F,5.0,2,228.38996876110588
6213,30.575902066181108,M,7.0,2,0.0
6214,52.38085516889304,M,2.0,0,0.0
6215,27.763716070981616,F,10.0,3,0.0
6216,49.6024059117118,F,6.0,3,133.65129962276382
6217,47.536500311082506,Unclassified,9.0,1,78.50775165432967
6219,43.18364986642114,M,4.0,0,0.0
6220,44.40594932708108,F,9.0,1,345.71842754263787
6221,59.24613279087535,Unclassified,6.0,1,91.98996567395712
6222,54.55600033411103,M,6.0,2,0.0
6223,32.150885108692115,Unclassified,10.0,0,0.0
6224,62.39326902722932,F,3.0,1,0.0
6225,55.183302385958555,F,6.0,0,0.0
6226,62.9236318550079,F,7.0,2,0.0
6227,33.824039177675026,M,6.0,2,0.0
6229,19.13328151810603,Unclassified,3.0,0,0.0
6230,41.74459914982657,Unclassified,7.0,0,0.0
6232,49.46015679544707,M,6.0,5,0.0
6233,51.831316446894,F,7.0,2,165.86521180538324
6235,20.30971073391978,Unclassified,5.0,1,52.6833869163309
6236,51.81925760217717,M,7.0,1,0.0
6237,57.63085696521386,M,3.0,0,0.0
6238,43.92500779871959,Unclassified,6.0,0,0.0
6242,65.15712060304747,Unclassified,7.0,2,0.0
6243,24.055099554715078,Unclassified,7.0,2,179.08368418319435
6245,62.967006851396654,F,2.0,2,517.2684504822466
6246,21.18492405203704,Unclassified,3.0,0,0.0
6248,58.21845512964534,M,2.0,0,0.0
6249,16.888669575612326,M,3.0,0,0.0
6251,19.603041298236498,M,2.0,0,0.0
6253,22.061987817576497,F,3.0,0,0.0
6254,55.48299453144918,F,5.0,6,0.0
6255,61.34010472205754,Unclassified,8.0,0,0.0
6256,60.42480560957037,M,2.0,0,0.0
6257,21.841685101277466,Unclassified,9.0,2,146.91770519075627
6258,53.45568277884056,F,4.0,1,50.62939863042753
6259,22.37867044250543,F,4.0,2,0.0
6262,34.528764301281456,M,2.0,1,160.31772363418094
6263,32.34928250405231,F,6.0,2,0.0
6264,40.294060475185084,M,2.0,0,0.0
6266,21.02818818825899,M,6.0,2,106.68825897378369
6267,41.964852827308526,M,3.0,3,272.1533981780011
6268,26.741220980182923,Unclassified,7.0,0,0.0
6269,24.228174876155734,F,7.0,6,0.0
6270,49.852126897849686,F,3.0,0,0.0
6271,51.1177762642361,M,2.0,1,29.910722125741156
6272,62.79180590175945,M,10.0,8,281.28499536641107
6273,27.982973941393933,M,9.0,3,292.23840947528663
6274,44.62395028977392,M,7.0,2,68.7720576547729
6275,21.869087292070425,F,6.0,4,0.0
6276,16.682784419977963,Unclassified,3.0,1,0.0
6277,56.143390944727145,F,6.0,2,37.33830456995323
6278,62.3930996994916,M,10.0,2,0.0
6279,37.49822238364478,M,9.0,3,0.0
6280,23.946464868010743,M,7.0,3,0.0
6281,55.26138341788399,Unclassified,3.0,0,0.0
6282,54.922776153306685,Unclassified,8.0,0,0.0
6284,40.71690788826251,F,5.0,2,121.00645823103802
6285,61.845820479695554,M,8.0,2,0.0
6286,22.642944077155313,Unclassified,5.0,1,0.0
6287,36.968979803411955,F,6.0,7,640.7694695454978
6290,59.879986895734795,F,9.0,2,139.89592208319112
6293,50.423843524264925,F,8.0,0,0.0
6294,75.24455651054068,M,7.0,2,1.1231409317333578
6296,19.489598319463482,F,8.0,1,0.0
6297,67.6368600863481,F,4.0,2,431.34287843134865
6299,26.616457858009188,F,8.0,1,0.0
6300,67.74216197829456,M,7.0,0,0.0
6302,17.80077421711887,F,5.0,1,0.0
6303,39.55340878146612,F,4.0,0,0.0
6304,26.204469726298793,F,6.0,2,182.9503294282907
6305,62.98250414685238,Unclassified,5.0,1,0.0
6306,14.57662637891418,F,9.0,2,83.8347716459056
6307,50.6246789545321,M,10.0,2,0.0
6308,32.973988818466275,M,7.0,1,53.3893624623552
6310,47.890315431309254,F,8.0,2,0.0
6312,23.660997096326945,F,4.0,0,0.0
6313,46.319210313422296,M,7.0,0,0.0
6314,40.970265271940875,F,6.0,1,37.684553336321116
6315,56.40996572245872,F,2.0,0,0.0
6316,41.01822075519653,F,7.0,0,0.0
6317,17.722319428761608,M,6.0,4,0.0
6318,41.11213693262108,M,7.0,0,0.0
6319,37.689995520288605,F,4.0,0,0.0
6320,27.176885919190283,F,2.0,1,33.127154289046715
6321,44.50909845960248,F,7.0,2,0.0
6324,35.546782017537666,Unclassified,3.0,0,0.0
6325,44.83156928267443,M,8.0,7,591.3910680392086
6326,61.38338352506108,F,9.0,2,470.0561616477522
6328,36.07736693327434,F,2.0,0,0.0
6329,57.42542765478569,M,4.0,4,280.2146028369756
6331,50.6299024877123,F,5.0,5,0.0
6332,23.72407305279974,F,7.0,1,127.41122929353502
6333,46.6397209835174,Unclassified,5.0,2,344.613711998474
6334,23.81670616512448,M,7.0,3,353.8207253436119
6335,46.74865653019432,F,3.0,0,0.0
6336,58.61234994245033,F,7.0,2,230.68554653774203
6337,24.33168601375875,Unclassified,7.0,1,24.829932980277572
6338,11.775882340674736,F,4.0,6,162.94708884225687
6339,49.262807272674415,M,7.0,5,0.0
6340,51.10426366252924,M,6.0,0,0.0
6341,58.76410726964253,Unclassified,3.0,0,0.0
6342,17.824829129478697,F,10.0,7,165.4586073957236
6343,28.583989563826904,F,4.0,1,8.14758208855279
6344,34.06955201458571,Unclassified,3.0,0,0.0
6345,57.03085724844218,M,5.0,1,0.0
6347,63.07799887330437,M,3.0,0,0.0
6348,15.624153040864416,F,7.0,3,0.0
6349,63.85999908242637,Unclassified,6.0,1,71.60317351504881
6350,22.840091945455665,M,7.0,2,108.38315920767734
6351,67.40210878816166,M,9.0,4,215.2323333861099
6352,42.04351270315188,M,7.0,0,0.0
6354,47.54985893514106,M,8.0,0,0.0
6355,29.562434526087753,F,7.0,2,223.70637914436548
6356,20.52852138576422,F,6.0,3,253.91670121989802
6357,18.869537720755694,F,5.0,2,0.0
6358,30.67692550258111,M,7.0,3,0.0
6359,75.62650972180374,M,5.0,3,138.93374372891478
6360,46.13239883355583,Unclassified,6.0,0,0.0
6361,26.5247936604403,F,4.0,4,0.0
6362,35.72199951041537,F,4.0,6,569.6823060894006
6363,23.921077391938717,Unclassified,3.0,0,0.0
6364,49.184507300146,F,5.0,0,0.0
6365,29.222753383994988,M,10.0,0,0.0
6366,20.31637297053699,F,8.0,1,47.0010966441898
6367,72.92061161351893,Unclassified,6.0,1,130.82526726764377
6368,51.23077220986485,M,5.0,1,0.0
6369,51.71756456539872,Unclassified,8.0,2,116.27282452538667
6370,23.235498729056346,Unclassified,7.0,0,0.0
6371,73.0248102717252,F,2.0,0,0.0
6372,65.25921107862958,F,6.0,2,378.40777286385213
6373,48.041315021111004,Unclassified,8.0,1,0.0
6375,50.428331517046,F,3.0,1,63.36119566973232
6378,22.60149012433709,F,2.0,0,0.0
6379,18.15148308273099,M,3.0,0,0.0
6381,67.34333255634502,F,6.0,1,0.0
6382,65.9693011466909,M,5.0,3,115.37826601014098
6384,14.289904632840813,F,5.0,1,7.362831973207797
6385,50.76894974762281,Unclassified,9.0,1,0.0
6386,64.29024358515115,F,5.0,0,0.0
6387,37.05980788606459,F,5.0,3,0.0
6388,48.20952024172093,M,6.0,5,0.0
6389,16.350769576634313,F,4.0,1,173.92160452363723
6390,66.59820489034462,Unclassified,6.0,1,48.471990660228165
6393,44.17027545956765,F,3.0,0,0.0
6395,63.39105659381491,Unclassified,8.0,3,0.0
6396,53.23385138983798,M,4.0,2,0.0
6397,27.539340338046493,F,4.0,0,0.0
6400,56.742525742500604,Unclassified,8.0,2,62.4716371560139
6401,21.41026715285365,F,6.0,2,65.25074166609721
6403,52.7545502204745,M,7.0,1,0.0
6404,55.317665471108995,F,5.0,1,72.02006811550669
6407,14.622929904636333,F,8.0,1,0.0
6408,65.71073466193252,Unclassified,3.0,0,0.0
6409,20.593526600348643,F,7.0,0,0.0
6410,64.67317851135789,F,7.0,4,588.8200732332432
6412,27.602914545554746,M,5.0,3,386.1928996063575
6413,50.8851757541377,F,5.0,1,48.17032226308428
6414,25.180280095016915,M,3.0,0,0.0
6415,24.504566184326684,Unclassified,8.0,2,245.1865708012026
6416,31.359478581840705,M,8.0,1,141.12418797603118
6417,27.15081534066076,F,5.0,1,0.0
6418,63.52176418224598,F,8.0,1,0.0
6419,52.52943096990672,Unclassified,7.0,0,0.0
6420,33.27135897777271,Unclassified,10.0,1,0.0
6423,44.458095505670535,M,8.0,6,0.0
6424,57.345765108125406,M,5.0,3,0.0
6425,45.72983370421041,F,5.0,0,0.0
6426,30.583738359890166,F,3.0,0,0.0
6428,34.295165246433356,M,9.0,8,727.2738036820896
6429,26.76135141979807,F,7.0,1,93.96491935934858
6431,53.29514379194035,F,1.0,0,0.0
6433,61.86803497093857,Unclassified,2.0,3,117.8068817544195
6434,34.14727973792327,M,6.0,3,269.4522064861338
6435,37.156608097326576,F,6.0,4,363.99546296518724
6437,15.620309245629002,F,9.0,4,164.56839299643974
6438,59.578989047493,M,10.0,4,0.0
6439,63.61464055103598,F,3.0,0,0.0
6440,38.855963120663915,Unclassified,4.0,0,0.0
6441,61.44776272611216,M,9.0,3,97.148579210512
6443,49.84438706007456,F,6.0,1,0.0
6444,46.6011563133481,F,6.0,1,89.6216351539907
6448,57.081702579804066,Unclassified,7.0,0,0.0
6450,28.208300718559205,Unclassified,6.0,2,274.26316037457036
6451,70.24626120006957,M,5.0,2,0.0
6452,31.237527949243464,F,7.0,4,0.0
6454,50.42504412576732,F,1.0,2,160.00445122179886
6455,43.63798561183452,M,5.0,0,0.0
6456,24.282256847606472,M,6.0,1,10.414420488205451
6457,54.12592384504659,M,4.0,0,0.0
6458,35.89051982342847,Unclassified,7.0,0,0.0
6459,40.86257861239772,F,3.0,0,0.0
6460,19.828731571186175,F,8.0,1,19.638107702577262
6461,45.131011732714576,M,8.0,3,0.0
6462,46.57415280669747,M,7.0,2,0.0
6463,57.08754673055744,F,7.0,3,252.65367985064003
6464,34.34014599890594,M,3.0,3,284.4064988052958
6466,30.916160263126528,F,8.0,0,0.0
6467,70.26187066695354,F,4.0,0,0.0
6468,64.87346209050213,Unclassified,6.0,1,120.11507996941553
6469,56.690214684530105,F,7.0,1,0.0
6470,36.595532639489775,Unclassified,2.0,1,0.0
6471,50.10097202402456,M,8.0,3,119.05399850660996
6474,25.784055342488216,Unclassified,3.0,0,0.0
6475,62.24329842059241,M,3.0,0,0.0
6476,70.47129232889785,F,3.0,4,439.2656567688949
6477,27.151158831927102,Unclassified,8.0,1,0.0
6478,12.475988766688715,F,6.0,4,0.0
6479,40.62255682080764,F,3.0,0,0.0
6480,61.32730168953324,M,5.0,1,99.03375219207672
6481,32.0090365977327,F,7.0,3,286.83668375610876
6482,68.00026459872379,F,3.0,1,56.86660527977523
6484,28.96876348088813,Unclassified,7.0,1,0.0
6485,41.52543450991928,M,7.0,3,243.9859453715584
6487,60.056811762595075,M,6.0,4,184.9233956543291
6488,12.369158873668777,F,7.0,3,0.0
6489,62.10709615293543,F,6.0,0,0.0
6492,58.92156611761096,Unclassified,5.0,0,0.0
6493,56.221248734058136,Unclassified,7.0,2,37.32917192035136
6494,43.376044319390786,M,8.0,8,878.4482376085903
6495,57.54217391879099,F,4.0,1,0.0
6496,49.11776669162402,Unclassified,3.0,0,0.0
6498,32.48148278445972,F,8.0,3,0.0
6500,18.373702498705313,F,2.0,1,84.72202625533822
6502,39.934295380646844,F,6.0,1,220.08458148518915
6504,59.44096331577727,M,8.0,5,0.0
6505,54.8090471440544,F,5.0,0,0.0
6506,22.455515425350356,M,6.0,2,159.68703003254237
6508,46.345529339293456,Unclassified,5.0,0,0.0
6509,41.36082927923717,F,5.0,0,0.0
6510,14.705379439545553,M,7.0,1,0.0
6511,38.96854957357917,Unclassified,1.0,0,0.0
6512,69.63034124042518,M,1.0,1,31.628401462503106
6513,29.374360271024287,Unclassified,8.0,1,0.0
6514,36.86128218685788,F,8.0,5,397.23980444095395
6516,23.77430333834887,F,3.0,1,114.27192380004502
6517,28.205032554082514,M,3.0,1,89.18740781661037
6519,20.370060938181222,F,6.0,0,0.0
6521,67.54120342822381,Unclassified,6.0,0,0.0
6523,27.78435490282183,M,5.0,2,307.9628400470043
6524,18.274266650632804,F,3.0,2,0.0
6525,49.030188886578486,Unclassified,7.0,0,0.0
6527,19.369037539372435,M,2.0,1,62.86079948070852
6530,49.147598257335005,M,4.0,1,15.335312838982682
6531,65.99822256521745,F,8.0,0,0.0
6532,25.205829164146753,F,4.0,1,99.28760787094129
6534,39.91384425125086,M,3.0,3,322.9174921370489
6536,46.52950125765786,F,9.0,1,65.25562087910569
6537,47.635027636148706,M,5.0,1,3.543916573186414
6538,23.122173174453323,M,8.0,4,0.0
6539,27.289225355953977,F,4.0,0,0.0
6540,28.800639729659615,M,5.0,0,0.0
6542,57.06047545333038,F,3.0,2,125.57213535985285
6544,39.98673007436538,F,3.0,0,0.0
6545,52.73901589682942,M,6.0,1,103.04271049293526
6546,48.662186525081424,F,8.0,1,84.30738940302562
6547,16.880463291882226,Unclassified,9.0,1,0.0
6548,24.049937324112825,F,7.0,7,0.0
6549,36.37954116993431,M,8.0,1,88.80779989799812
6550,23.136053251261515,M,9.0,2,0.0
6551,45.31794440763872,F,3.0,0,0.0
6552,66.52472137866752,F,4.0,1,0.0
6553,33.80869339383648,M,7.0,3,288.1389694187395
6554,27.223680921006302,F,5.0,1,0.0
6557,61.59531203070745,F,6.0,7,0.0
6558,57.145246859536726,M,2.0,1,80.04100078035722
6559,58.23523945971686,Unclassified,7.0,1,75.63864076877263
6560,55.424260152089715,F,9.0,1,87.36513261593531
6561,53.360045381749934,F,5.0,0,0.0
6562,20.68472114084568,F,9.0,2,0.0
6563,68.15687696323361,M,4.0,0,0.0
6566,49.565169821154754,F,2.0,1,193.48911544096705
6567,30.044100671808657,M,3.0,0,0.0
6568,70.98769003005907,M,5.0,2,47.82609366827284
6569,54.5171139610901,F,5.0,1,99.22400225904879
6570,56.76241154959434,F,1.0,0,0.0
6571,72.71782151434077,M,3.0,6,102.79573692186653
6572,32.982941771034206,F,3.0,2,282.7392102385925
6573,35.75648892433355,F,7.0,3,0.0
6574,42.83573802666407,Unclassified,3.0,0,0.0
6575,12.184893887140694,Unclassified,8.0,1,0.0
6577,14.86121897590882,M,9.0,4,0.0
6578,49.42094371606383,M,7.0,3,0.0
6579,28.326027103684208,Unclassified,3.0,1,0.0
6580,65.52065009525705,F,4.0,2,0.0
6581,43.86747177003206,F,8.0,1,171.99501873916648
6582,67.74740219273096,Unclassified,7.0,2,0.0
6583,63.38009345699327,F,9.0,2,284.48015006385526
6584,21.202535942721994,F,7.0,2,175.71650411390183
6585,48.90646075017041,M,7.0,3,0.0
6586,30.695991862819927,M,8.0,1,68.96393129400329
6587,24.740449583035428,Unclassified,6.0,1,0.0
6588,29.85193860622041,M,4.0,0,0.0
6589,8.838454981368315,F,5.0,3,80.54851752360591
6590,59.750037954490274,M,4.0,0,0.0
6591,56.91100859177788,M,7.0,0,0.0
6594,65.06667452243275,M,8.0,4,0.0
6595,45.552474021718844,F,1.0,1,0.0
6598,65.65268688454006,F,3.0,1,0.0
6600,68.074244693507,F,8.0,4,922.0974910858163
6601,71.24257070452532,M,7.0,3,0.0
6602,32.01092261489222,M,3.0,1,131.7819474443068
6605,47.15338272431162,M,4.0,1,0.0
6607,65.67841761812231,F,7.0,1,139.57845731354746
6608,37.69291381508404,Unclassified,3.0,0,0.0
6609,29.268521864648182,Unclassified,7.0,0,0.0
6610,14.259719850583208,M,8.0,1,112.35632029108754
6611,17.061232838977638,M,9.0,3,195.3203037849798
6612,40.0273668030388,Unclassified,9.0,0,0.0
6613,45.891398499683454,F,9.0,2,63.0633282073891
6614,41.25459885438445,M,8.0,4,580.2020500246435
6615,69.54667056339864,M,9.0,10,372.1402198672788
6616,36.56175082987393,Unclassified,5.0,0,0.0
6617,59.05656840771827,F,4.0,1,0.0
6618,54.062959229172684,M,5.0,1,140.3569525720743
6619,23.089204533416932,F,6.0,4,0.0
6620,23.63604732031672,M,10.0,3,267.2992716363926
6621,14.840087823353922,F,10.0,1,0.0
6622,23.43272216326787,F,6.0,4,0.0
6623,42.58286815220042,F,8.0,0,0.0
6624,39.68170952663633,Unclassified,4.0,0,0.0
6626,68.40565341300473,F,9.0,3,0.0
6627,11.692534160868787,F,7.0,2,32.982536749318456
6629,17.215294820934716,M,4.0,0,0.0
6630,40.98894741415159,F,5.0,1,93.93635151922462
6631,41.902143733744545,F,8.0,1,60.50633142789832
6632,54.69502398420557,F,6.0,2,103.8392021354286
6633,10.672296083395143,F,5.0,3,284.1067477200928
6634,43.22887139575989,M,7.0,4,0.0
6635,60.811938109112134,Unclassified,8.0,2,197.82192552725118
6636,44.15593313945215,F,3.0,2,110.61730585650261
6637,65.85961491412141,F,4.0,1,233.6747958951882
6638,26.341751629100468,M,6.0,5,266.01554488442736
6639,58.05823273529684,F,5.0,1,0.0
6640,63.46216412588362,F,6.0,2,429.76504281916436
6641,49.02081881080658,Unclassified,8.0,0,0.0
6642,62.10027450813147,F,6.0,3,454.5695220319286
6643,40.494080840796585,Unclassified,3.0,2,0.0
6644,20.133153879773456,M,7.0,2,0.0
6645,27.71579851793521,Unclassified,5.0,0,0.0
6646,42.350064413885875,F,7.0,0,0.0
6647,17.38582440016603,M,7.0,3,0.0
6648,72.53332732027721,M,7.0,0,0.0
6652,41.07229188955589,M,8.0,12,0.0
6653,65.41224558891503,F,1.0,1,0.0
6654,48.2750360507013,M,5.0,3,344.6647952440804
6655,33.4411460311168,Unclassified,3.0,0,0.0
6656,32.00630973089892,F,5.0,2,159.0028770388341
6657,44.84342555961161,F,8.0,1,42.87089125546054
6659,17.959604006171965,Unclassified,8.0,1,36.64764751751446
6660,58.73812623394737,M,7.0,6,221.50069838972286
6661,37.79302964547375,F,6.0,3,195.17243478655897
6662,48.7669381104148,Unclassified,4.0,1,128.05134172185564
6664,30.604139678459376,F,7.0,4,472.8780848823297
6666,61.873938253735524,Unclassified,9.0,2,0.0
6668,43.837114756579815,M,4.0,0,0.0
6669,35.301149390541966,F,4.0,0,0.0
6670,65.98146483492928,Unclassified,7.0,0,0.0
6671,61.12805681984389,Unclassified,7.0,1,83.54944977474577
6672,65.62119956384402,F,8.0,6,987.3735139363428
6673,53.678669438467175,M,4.0,2,169.1671077588494
6674,62.39059655552487,F,3.0,1,0.0
6675,52.886363714780025,Unclassified,5.0,0,0.0
6677,35.62757683205095,F,7.0,3,374.37971100952046
6678,33.46289513773639,M,1.0,0,0.0
6679,44.70672971153047,F,9.0,5,697.9320236170969
6680,30.709300733208053,F,9.0,8,0.0
6681,51.9828988941823,Unclassified,2.0,0,0.0
6682,36.64044575933006,M,4.0,0,0.0
6685,56.1657026602099,M,7.0,10,806.9610077407831
6686,66.98041703387113,M,6.0,3,89.2324085889313
6687,24.46549905028733,M,4.0,0,0.0
6688,63.586431135283284,Unclassified,9.0,1,0.0
6690,26.089113554031726,F,8.0,2,0.0
6691,31.487955207613478,Unclassified,9.0,1,77.28435775043533
6692,73.83436569331829,M,7.0,5,134.34949380895824
6693,69.89837264071375,F,1.0,1,118.70824577787958
6694,53.218415084973984,F,8.0,1,0.0
6695,56.71688390792197,M,8.0,6,486.1784987373124
6698,50.53417947290705,Unclassified,3.0,1,152.68522279913972
6699,20.189094959114712,F,3.0,0,0.0
6702,61.971199138573944,F,6.0,1,136.11255696118621
6703,27.054582314243536,F,7.0,0,0.0
6707,19.593757908493572,F,6.0,0,0.0
6708,66.47411511842563,M,7.0,3,32.40927504623923
6709,45.43220846638418,M,7.0,4,224.09492507692121
6711,35.771154667482634,F,2.0,1,114.5277601067376
6714,59.22198781278536,F,4.0,1,103.80107854873769
6715,27.997316463216972,F,4.0,0,0.0
6716,47.956072361140826,Unclassified,5.0,2,0.0
6717,17.41203806437776,F,6.0,4,0.0
6718,46.525451197934416,F,6.0,5,363.9084270340044
6720,63.20067638747621,Unclassified,1.0,0,0.0
6721,43.9752336070666,F,3.0,1,233.67089690438564
6723,60.34303922791681,Unclassified,4.0,0,0.0
6724,25.293622137152056,M,6.0,0,0.0
6725,41.89193099229205,M,3.0,0,0.0
6727,32.79152098892002,F,3.0,2,0.0
6728,50.0116964805192,M,2.0,2,209.4029252709329
6729,64.64570672416009,Unclassified,2.0,0,0.0
6730,47.86311966445423,M,8.0,0,0.0
6731,20.050741065218308,F,5.0,3,259.9167020996868
6732,42.841434844716446,F,2.0,0,0.0
6733,29.849557081662248,M,8.0,2,0.0
6734,36.32635965501753,F,2.0,1,0.0
6735,41.54444794452881,F,8.0,0,0.0
6736,22.978353920671573,M,7.0,6,585.0899474518759
6737,67.54301143763244,M,5.0,1,0.0
6739,30.571343712759912,F,3.0,0,0.0
6740,43.81276824261103,F,3.0,2,0.0
6741,15.691916692591443,F,5.0,2,214.3635544560337
6742,25.457931547967355,M,2.0,0,0.0
6745,44.02440192367334,M,7.0,2,131.74617195316875
6746,18.927982616206943,M,9.0,2,82.76626045061582
6747,36.69478789297442,Unclassified,2.0,1,0.0
6748,63.29721216225826,M,5.0,4,475.2529013785995
6750,62.65760462995493,F,7.0,3,404.42244010789705
6752,50.05288616129271,M,8.0,4,228.53801072410928
6753,42.74547727724852,F,7.0,0,0.0
6754,16.328187600782478,F,9.0,4,182.5466828270316
6755,36.28459541257778,Unclassified,5.0,0,0.0
6757,64.14495692839094,M,7.0,4,0.0
6758,63.967790429780756,Unclassified,4.0,1,36.65868513249733
6759,45.69470083978586,Unclassified,2.0,0,0.0
6760,48.47246951631795,F,2.0,0,0.0
6761,70.95721105349557,M,8.0,8,0.0
6762,21.203047648291065,Unclassified,4.0,1,43.01986145855702
6763,31.64898348252766,M,8.0,9,0.0
6764,48.09608976497254,F,2.0,0,0.0
6767,19.932571078549657,M,8.0,4,0.0
6768,20.47362275121525,M,6.0,3,0.0
6770,36.64344633457243,M,7.0,3,123.59044022213413
6771,32.76585703280057,F,1.0,0,0.0
6774,42.676259164585474,F,2.0,1,0.0
6775,62.32194317729204,M,2.0,1,54.24223048961995
6776,51.66623715354776,M,9.0,5,270.8955294015964
6777,58.193820470097904,Unclassified,1.0,0,0.0
6778,50.6086735176559,F,7.0,3,0.0
